"1";"3";"0.09"
"2";"3";"0.14"
"3";"3";"0.2"
"4";"3";"0.25"
"5";"3";"0.33"
"6";"3";"0.38"
"7";"3";"0.44"
"8";"3";"0.49"
"9";"3";"0.55"
"10";"3";"0.59"
"11";"3";"0.64"
"12";"3";"0.69"
"13";"3";"0.75"
"14";"3";"0.81"
"15";"3";"0.88"
"16";"3";"0.94"
"17";"3";"1"
"18";"3";"1.05"
"19";"3";"1.09"
"20";"3";"1.16"
"21";"3";"1.2"
"22";"3";"1.27"
"23";"3";"1.3"
"24";"3";"1.38"
"25";"3";"1.42"
"26";"3";"1.47"
"27";"3";"1.52"
"28";"3";"1.59"
"29";"3";"1.64"
"30";"3";"1.69"
"31";"3";"1.75"
"32";"3";"1.81"
"33";"3";"1.86"
"34";"3";"1.91"
"35";"3";"1.97"
"36";"3";"2.02"
"37";"3";"2.06"
"38";"3";"2.13"
"39";"3";"2.17"
"40";"3";"2.24"
"41";"3";"2.28"
"42";"3";"2.34"
"43";"3";"2.38"
"44";"3";"2.42"
"45";"3";"2.49"
"46";"3";"2.53"
"47";"3";"2.59"
"48";"3";"2.66"
"49";"3";"2.74"
"50";"3";"2.78"
"51";"3";"2.83"
"52";"3";"2.88"
"53";"3";"2.94"
"54";"3";"2.99"
"55";"3";"3.03"
"56";"3";"3.11"
"57";"3";"3.14"
"58";"3";"3.2"
"59";"3";"3.25"
"60";"3";"3.31"
"61";"3";"3.36"
"62";"3";"3.41"
"63";"3";"3.47"
"64";"3";"3.52"
"65";"3";"3.58"
"66";"3";"3.63"
"67";"3";"3.7"
"68";"3";"3.75"
"69";"3";"3.8"
"70";"3";"3.86"
"71";"3";"3.91"
"72";"3";"3.97"
"73";"3";"4.02"
"74";"3";"4.08"
"75";"3";"4.14"
"76";"3";"4.19"
"77";"3";"4.25"
"78";"3";"4.3"
"79";"3";"4.34"
"80";"3";"4.39"
"81";"3";"4.45"
"82";"3";"4.5"
"83";"3";"4.55"
"84";"3";"4.61"
"85";"3";"4.67"
"86";"3";"4.72"
"87";"3";"4.77"
"88";"3";"4.83"
"89";"3";"4.89"
"90";"3";"4.92"
"91";"3";"4.97"
"92";"3";"5.03"
"93";"3";"5.09"
"94";"3";"5.14"
"95";"3";"5.2"
"96";"3";"5.25"
"97";"3";"5.3"
"98";"3";"5.34"
"99";"3";"5.41"
"100";"3";"5.45"
