"1";"73";"0.13"
"2";"72";"0.19"
"3";"72";"0.23"
"4";"72";"0.3"
"5";"72";"0.34"
"6";"72";"0.39"
"7";"72";"0.44"
"8";"72";"0.5"
"9";"72";"0.56"
"10";"72";"0.61"
"11";"72";"0.66"
"12";"72";"0.7"
"13";"72";"0.75"
"14";"72";"0.8"
"15";"72";"0.86"
"16";"72";"0.91"
"17";"72";"0.94"
"18";"72";"0.98"
"19";"72";"1.05"
"20";"72";"1.09"
"21";"72";"1.14"
"22";"72";"1.19"
"23";"72";"1.25"
"24";"72";"1.31"
"25";"72";"1.36"
"26";"69";"1.41"
"27";"69";"1.47"
"28";"69";"1.52"
"29";"69";"1.59"
"30";"69";"1.69"
"31";"69";"1.78"
"32";"69";"1.81"
"33";"69";"1.86"
"34";"69";"1.91"
"35";"69";"1.97"
"36";"69";"2"
"37";"69";"2.05"
"38";"69";"2.11"
"39";"69";"2.16"
"40";"69";"2.2"
"41";"69";"2.28"
"42";"69";"2.34"
"43";"69";"2.39"
"44";"69";"2.45"
"45";"69";"2.5"
"46";"69";"2.56"
"47";"69";"2.61"
"48";"69";"2.66"
"49";"69";"2.7"
"50";"69";"2.77"
"51";"69";"2.81"
"52";"69";"2.86"
"53";"69";"2.91"
"54";"69";"2.95"
"55";"69";"3"
"56";"69";"3.05"
"57";"69";"3.09"
"58";"69";"3.16"
"59";"69";"3.2"
"60";"69";"3.25"
"61";"69";"3.31"
"62";"69";"3.36"
"63";"69";"3.41"
"64";"69";"3.47"
"65";"69";"3.53"
"66";"69";"3.58"
"67";"69";"3.63"
"68";"69";"3.69"
"69";"69";"3.75"
"70";"69";"3.83"
"71";"69";"3.89"
"72";"69";"3.97"
"73";"69";"4.03"
"74";"69";"4.09"
"75";"69";"4.16"
"76";"69";"4.22"
"77";"69";"4.28"
"78";"69";"4.33"
"79";"69";"4.38"
"80";"69";"4.44"
"81";"69";"4.48"
"82";"69";"4.53"
"83";"69";"4.59"
"84";"69";"4.66"
"85";"69";"4.69"
"86";"69";"4.73"
"87";"69";"4.81"
"88";"69";"4.86"
"89";"69";"4.91"
"90";"69";"4.95"
"91";"69";"5"
"92";"69";"5.06"
"93";"69";"5.11"
"94";"69";"5.17"
"95";"69";"5.25"
"96";"69";"5.3"
"97";"69";"5.34"
"98";"69";"5.39"
"99";"69";"5.45"
"100";"69";"5.52"
