"1";"73";"0.13"
"2";"72";"0.18"
"3";"72";"0.24"
"4";"72";"0.29"
"5";"72";"0.32"
"6";"72";"0.38"
"7";"72";"0.43"
"8";"72";"0.47"
"9";"72";"0.54"
"10";"72";"0.58"
"11";"72";"0.65"
"12";"72";"0.68"
"13";"72";"0.74"
"14";"72";"0.79"
"15";"72";"0.85"
"16";"72";"0.88"
"17";"72";"0.94"
"18";"72";"0.99"
"19";"72";"1.05"
"20";"72";"1.1"
"21";"72";"1.16"
"22";"72";"1.24"
"23";"72";"1.29"
"24";"72";"1.33"
"25";"72";"1.4"
"26";"72";"1.46"
"27";"72";"1.5"
"28";"72";"1.57"
"29";"72";"1.61"
"30";"72";"1.68"
"31";"72";"1.72"
"32";"72";"1.79"
"33";"72";"1.82"
"34";"72";"1.88"
"35";"72";"1.93"
"36";"72";"2"
"37";"72";"2.08"
"38";"72";"2.15"
"39";"72";"2.19"
"40";"72";"2.24"
"41";"72";"2.3"
"42";"72";"2.33"
"43";"72";"2.38"
"44";"72";"2.43"
"45";"72";"2.5"
"46";"72";"2.57"
"47";"72";"2.61"
"48";"72";"2.68"
"49";"72";"2.74"
"50";"72";"2.75"
"51";"72";"2.82"
"52";"72";"2.86"
"53";"72";"2.94"
"54";"72";"2.99"
"55";"72";"3.04"
"56";"72";"3.1"
"57";"72";"3.18"
"58";"72";"3.25"
"59";"72";"3.3"
"60";"72";"3.36"
"61";"72";"3.41"
"62";"72";"3.44"
"63";"72";"3.5"
"64";"72";"3.55"
"65";"72";"3.61"
"66";"72";"3.66"
"67";"72";"3.72"
"68";"72";"3.79"
"69";"72";"3.83"
"70";"72";"3.88"
"71";"72";"3.93"
"72";"72";"3.97"
"73";"72";"4.04"
"74";"72";"4.08"
"75";"72";"4.13"
"76";"72";"4.19"
"77";"72";"4.24"
"78";"72";"4.29"
"79";"72";"4.35"
"80";"72";"4.4"
"81";"72";"4.44"
"82";"72";"4.49"
"83";"72";"4.54"
"84";"72";"4.6"
"85";"72";"4.65"
"86";"72";"4.69"
"87";"72";"4.75"
"88";"72";"4.8"
"89";"72";"4.85"
"90";"72";"4.9"
"91";"72";"4.96"
"92";"72";"5.04"
"93";"72";"5.11"
"94";"72";"5.19"
"95";"72";"5.27"
"96";"72";"5.3"
"97";"72";"5.35"
"98";"72";"5.41"
"99";"72";"5.46"
"100";"72";"5.5"
