"1";"335";"0.12"
"2";"335";"0.19"
"3";"335";"0.23"
"4";"335";"0.3"
"5";"335";"0.36"
"6";"335";"0.42"
"7";"335";"0.48"
"8";"335";"0.55"
"9";"335";"0.59"
"10";"335";"0.66"
"11";"335";"0.7"
"12";"335";"0.76"
"13";"335";"0.83"
"14";"335";"0.87"
"15";"335";"0.92"
"16";"335";"1"
"17";"335";"1.06"
"18";"335";"1.16"
"19";"335";"1.2"
"20";"331";"1.3"
"21";"331";"1.37"
"22";"331";"1.45"
"23";"331";"1.61"
"24";"331";"1.67"
"25";"331";"1.73"
"26";"331";"1.81"
"27";"331";"1.89"
"28";"331";"1.92"
"29";"331";"1.98"
"30";"331";"2.06"
"31";"331";"2.11"
"32";"331";"2.17"
"33";"331";"2.23"
"34";"331";"2.31"
"35";"331";"2.36"
"36";"331";"2.42"
"37";"331";"2.48"
"38";"331";"2.53"
"39";"331";"2.58"
"40";"331";"2.62"
"41";"331";"2.67"
"42";"331";"2.7"
"43";"331";"2.76"
"44";"331";"2.81"
"45";"331";"2.86"
"46";"331";"2.91"
"47";"331";"3"
"48";"331";"3.05"
"49";"331";"3.09"
"50";"331";"3.14"
"51";"331";"3.2"
"52";"331";"3.25"
"53";"331";"3.3"
"54";"331";"3.37"
"55";"331";"3.44"
"56";"331";"3.48"
"57";"331";"3.53"
"58";"331";"3.64"
"59";"331";"3.72"
"60";"331";"3.78"
"61";"331";"3.86"
"62";"331";"3.92"
"63";"331";"3.97"
"64";"331";"4.05"
"65";"331";"4.11"
"66";"331";"4.16"
"67";"331";"4.22"
"68";"331";"4.28"
"69";"331";"4.33"
"70";"331";"4.42"
"71";"331";"4.47"
"72";"331";"4.53"
"73";"331";"4.61"
"74";"331";"4.66"
"75";"331";"4.7"
"76";"331";"4.76"
"77";"331";"4.83"
"78";"331";"4.89"
"79";"331";"4.94"
"80";"331";"5"
"81";"331";"5.06"
"82";"331";"5.11"
"83";"331";"5.17"
"84";"331";"5.22"
"85";"331";"5.26"
"86";"331";"5.37"
"87";"331";"5.42"
"88";"331";"5.47"
"89";"331";"5.53"
"90";"331";"5.58"
"91";"331";"5.62"
"92";"331";"5.84"
"93";"331";"5.89"
"94";"331";"5.95"
"95";"331";"6"
"96";"331";"6.06"
"97";"331";"6.11"
"98";"331";"6.17"
"99";"331";"6.22"
"100";"331";"6.26"
