"1";"335";"0.12"
"2";"335";"0.18"
"3";"335";"0.23"
"4";"335";"0.29"
"5";"335";"0.36"
"6";"335";"0.42"
"7";"335";"0.48"
"8";"335";"0.54"
"9";"335";"0.59"
"10";"335";"0.65"
"11";"335";"0.7"
"12";"335";"0.76"
"13";"335";"0.83"
"14";"335";"0.89"
"15";"335";"0.93"
"16";"335";"1"
"17";"335";"1.06"
"18";"335";"1.14"
"19";"335";"1.22"
"20";"335";"1.29"
"21";"335";"1.36"
"22";"335";"1.45"
"23";"335";"1.53"
"24";"335";"1.58"
"25";"335";"1.64"
"26";"335";"1.7"
"27";"335";"1.76"
"28";"335";"1.81"
"29";"335";"1.89"
"30";"335";"1.93"
"31";"335";"2"
"32";"335";"2.06"
"33";"335";"2.12"
"34";"335";"2.18"
"35";"335";"2.23"
"36";"335";"2.29"
"37";"335";"2.36"
"38";"335";"2.42"
"39";"335";"2.48"
"40";"335";"2.54"
"41";"335";"2.59"
"42";"335";"2.67"
"43";"335";"2.73"
"44";"335";"2.78"
"45";"335";"2.84"
"46";"335";"2.9"
"47";"335";"2.97"
"48";"335";"3.01"
"49";"335";"3.09"
"50";"335";"3.15"
"51";"335";"3.2"
"52";"335";"3.26"
"53";"335";"3.33"
"54";"335";"3.37"
"55";"335";"3.43"
"56";"335";"3.5"
"57";"335";"3.56"
"58";"335";"3.61"
"59";"335";"3.68"
"60";"335";"3.75"
"61";"335";"3.79"
"62";"335";"3.86"
"63";"335";"3.92"
"64";"335";"3.98"
"65";"335";"4.04"
"66";"335";"4.11"
"67";"335";"4.15"
"68";"335";"4.22"
"69";"335";"4.28"
"70";"335";"4.33"
"71";"335";"4.37"
"72";"335";"4.45"
"73";"335";"4.5"
"74";"335";"4.56"
"75";"335";"4.64"
"76";"335";"4.72"
"77";"335";"4.76"
"78";"335";"4.83"
"79";"335";"4.89"
"80";"335";"4.95"
"81";"335";"5"
"82";"335";"5.06"
"83";"335";"5.14"
"84";"335";"5.22"
"85";"335";"5.28"
"86";"335";"5.34"
"87";"335";"5.39"
"88";"335";"5.47"
"89";"335";"5.53"
"90";"335";"5.58"
"91";"335";"5.64"
"92";"335";"5.7"
"93";"335";"5.75"
"94";"335";"5.81"
"95";"335";"5.87"
"96";"335";"5.92"
"97";"335";"5.98"
"98";"335";"6.04"
"99";"335";"6.09"
"100";"335";"6.15"
