"1";"3";"0.11"
"2";"3";"0.16"
"3";"3";"0.22"
"4";"3";"0.27"
"5";"3";"0.34"
"6";"3";"0.41"
"7";"3";"0.45"
"8";"3";"0.5"
"9";"3";"0.56"
"10";"3";"0.61"
"11";"3";"0.66"
"12";"3";"0.72"
"13";"3";"0.78"
"14";"3";"0.83"
"15";"3";"0.87"
"16";"3";"0.94"
"17";"3";"0.98"
"18";"3";"1.05"
"19";"3";"1.09"
"20";"3";"1.28"
"21";"3";"1.36"
"22";"3";"1.41"
"23";"3";"1.47"
"24";"3";"1.52"
"25";"3";"1.56"
"26";"3";"1.61"
"27";"3";"1.67"
"28";"3";"1.73"
"29";"3";"1.78"
"30";"3";"1.84"
"31";"3";"1.89"
"32";"3";"1.94"
"33";"3";"1.98"
"34";"3";"2.03"
"35";"3";"2.08"
"36";"3";"2.12"
"37";"3";"2.17"
"38";"3";"2.25"
"39";"3";"2.28"
"40";"3";"2.33"
"41";"3";"2.39"
"42";"3";"2.44"
"43";"3";"2.48"
"44";"3";"2.52"
"45";"3";"2.58"
"46";"3";"2.62"
"47";"3";"2.67"
"48";"3";"2.75"
"49";"3";"2.81"
"50";"3";"2.87"
"51";"3";"2.92"
"52";"3";"2.98"
"53";"3";"3.03"
"54";"3";"3.08"
"55";"3";"3.14"
"56";"3";"3.19"
"57";"3";"3.25"
"58";"3";"3.31"
"59";"3";"3.37"
"60";"3";"3.42"
"61";"3";"3.47"
"62";"3";"3.52"
"63";"3";"3.56"
"64";"3";"3.61"
"65";"3";"3.66"
"66";"3";"3.72"
"67";"3";"3.77"
"68";"3";"3.8"
"69";"3";"3.86"
"70";"3";"3.91"
"71";"3";"3.95"
"72";"3";"4"
"73";"3";"4.06"
"74";"3";"4.11"
"75";"3";"4.16"
"76";"3";"4.23"
"77";"3";"4.28"
"78";"3";"4.33"
"79";"3";"4.37"
"80";"3";"4.44"
"81";"3";"4.5"
"82";"3";"4.55"
"83";"3";"4.59"
"84";"3";"4.66"
"85";"3";"4.7"
"86";"3";"4.75"
"87";"3";"4.81"
"88";"3";"4.89"
"89";"3";"4.94"
"90";"3";"5"
"91";"3";"5.08"
"92";"3";"5.12"
"93";"3";"5.17"
"94";"3";"5.23"
"95";"3";"5.28"
"96";"3";"5.34"
"97";"3";"5.42"
"98";"3";"5.48"
"99";"3";"5.53"
"100";"3";"5.59"
