"1";"335";"0.25"
"2";"335";"0.31"
"3";"329";"0.39"
"4";"329";"0.45"
"5";"329";"0.53"
"6";"329";"0.64"
"7";"329";"0.7"
"8";"329";"0.75"
"9";"329";"0.87"
"10";"329";"0.97"
"11";"329";"1.03"
"12";"329";"1.12"
"13";"329";"1.26"
"14";"329";"1.33"
"15";"329";"1.44"
"16";"329";"1.61"
"17";"329";"1.66"
"18";"329";"1.72"
"19";"329";"1.76"
"20";"329";"1.91"
"21";"329";"1.97"
"22";"329";"2.01"
"23";"329";"2.06"
"24";"329";"2.19"
"25";"329";"2.28"
"26";"329";"2.33"
"27";"329";"2.39"
"28";"329";"2.44"
"29";"329";"2.51"
"30";"329";"2.66"
"31";"329";"2.78"
"32";"329";"2.83"
"33";"329";"2.87"
"34";"329";"2.97"
"35";"329";"3.03"
"36";"329";"3.09"
"37";"329";"3.19"
"38";"329";"3.3"
"39";"329";"3.36"
"40";"329";"3.47"
"41";"329";"3.56"
"42";"329";"3.64"
"43";"329";"3.76"
"44";"329";"3.83"
"45";"329";"3.91"
"46";"329";"3.97"
"47";"329";"4.09"
"48";"329";"4.16"
"49";"329";"4.22"
"50";"329";"4.26"
"51";"329";"4.33"
"52";"329";"4.37"
"53";"329";"4.42"
"54";"329";"4.48"
"55";"329";"4.59"
"56";"329";"4.67"
"57";"329";"4.73"
"58";"329";"4.86"
"59";"329";"4.92"
"60";"329";"5"
"61";"329";"5.06"
"62";"329";"5.12"
"63";"329";"5.19"
"64";"329";"5.33"
"65";"329";"5.42"
"66";"329";"5.48"
"67";"329";"5.55"
"68";"329";"5.61"
"69";"329";"5.69"
"70";"329";"5.84"
"71";"329";"5.94"
"72";"329";"6.16"
"73";"329";"6.25"
"74";"329";"6.3"
"75";"329";"6.34"
"76";"329";"6.39"
"77";"329";"6.44"
"78";"329";"6.56"
"79";"329";"6.64"
"80";"329";"6.76"
"81";"329";"6.86"
"82";"329";"7.03"
"83";"329";"7.08"
"84";"329";"7.14"
"85";"329";"7.2"
"86";"329";"7.26"
"87";"329";"7.31"
"88";"329";"7.39"
"89";"329";"7.47"
"90";"329";"7.56"
"91";"329";"7.66"
"92";"329";"7.75"
"93";"329";"7.8"
"94";"329";"7.87"
"95";"329";"7.94"
"96";"329";"8.01"
"97";"329";"8.06"
"98";"329";"8.12"
"99";"329";"8.25"
"100";"329";"8.31"
